Date,tmr,microrev,mridv3l,mridv3s
04/09/2018,81049,102595,162006,160950
05/09/2018,80758,102536,162118,161194
06/09/2018,80414,103009,161735,161930
07/09/2018,80210,102854,162528,162043
10/09/2018,80358,102950,162686,161266
11/09/2018,80306,102814,162890,161410
12/09/2018,80604,103246,162980,162506
13/09/2018,80664,103246,163258,162858
14/09/2018,80997,103148,163318,162858
17/09/2018,80602,102839,163574,162858
18/09/2018,80779,102839,164973,162858
19/09/2018,81046,102846,165353,164017
20/09/2018,80962,103190,166259,164017
21/09/2018,81086,103190,166060,163859
24/09/2018,81132,103103,166432,163999
25/09/2018,81059,103738,166473,163737
26/09/2018,81264,103839,166388,163955
27/09/2018,81219,103839,167355,163955
28/09/2018,81219,104003,167884,163775
01/10/2018,81112,103565,167738,165094
02/10/2018,80616,103379,167433,165230
03/10/2018,80651,103379,168226,165230
04/10/2018,80671,103875,166631,165274
05/10/2018,80627,103949,167318,165274
08/10/2018,80374,103927,167859,163913
09/10/2018,82079,103987,167873,165837
10/10/2018,81555,103797,166693,165837
11/10/2018,81142,103797,165913,166610
12/10/2018,81464,103797,165913,166568
15/10/2018,81510,103797,166283,166568
16/10/2018,81510,103797,166631,166490
17/10/2018,81365,103900,166631,166396
18/10/2018,81209,104362,166581,166396
19/10/2018,81219,104502,166536,166396
22/10/2018,80649,104514,165700,166396
23/10/2018,80604,104514,166709,166396
24/10/2018,80377,104514,166612,166973
25/10/2018,80500,104514,166179,166973
26/10/2018,80544,104468,166303,167124
29/10/2018,80635,104373,166534,167625
30/10/2018,80882,104373,166634,167067
31/10/2018,80882,104252,166816,166108
01/11/2018,80893,104252,167221,165900
02/11/2018,80831,104252,167182,166310
05/11/2018,80889,104480,167193,165876
06/11/2018,81144,104575,167523,165876
07/11/2018,81350,105052,167469,165644
08/11/2018,81224,104899,167469,166771
09/11/2018,81229,104899,167557,166771
12/11/2018,81084,105110,166747,166771
13/11/2018,81088,105013,166736,166771
14/11/2018,81126,104993,166931,166932
15/11/2018,81303,104814,166919,166932
16/11/2018,81356,104814,168953,167012
19/11/2018,81426,104814,168597,168179
20/11/2018,81100,105672,171171,168179
21/11/2018,81629,105672,171017,168179
22/11/2018,81629,105672,171017,168179
23/11/2018,81710,105672,170948,168081
26/11/2018,81710,105181,170948,167586
27/11/2018,81710,105232,171212,167369
28/11/2018,81710,105232,171212,167317
29/11/2018,81710,105232,171212,167589
30/11/2018,81568,105232,171212,167589
03/12/2018,81564,106215,171526,168285
04/12/2018,81556,105793,171526,168285
05/12/2018,81556,105793,171526,168285
06/12/2018,81876,106178,171376,168285
07/12/2018,81647,106178,171113,168544
10/12/2018,81906,106220,171826,168604
11/12/2018,81888,106220,171994,168722
12/12/2018,81888,106497,171994,168581
13/12/2018,81888,106518,170317,168581
14/12/2018,82048,106804,170154,168581
17/12/2018,80926,106583,169568,168581
18/12/2018,80928,106431,169603,168581
19/12/2018,80778,106431,168634,168531
20/12/2018,80778,106431,168483,168531
21/12/2018,80778,106431,168605,168531
24/12/2018,80778,106513,168468,168531
26/12/2018,80575,106513,168468,168531
27/12/2018,80478,106513,168437,168523
28/12/2018,80478,106513,168437,168523
31/12/2018,80478,106513,168437,168523
02/01/2019,80478,106414,168437,168596
03/01/2019,80478,106430,168394,168627
04/01/2019,80478,107224,168555,168627
07/01/2019,80478,107109,168555,167981
08/01/2019,80478,107709,168623,168628
09/01/2019,80478,107808,168623,169052
10/01/2019,80915,108136,168623,168563
11/01/2019,80892,108550,168623,168563
14/01/2019,80892,108839,168623,168911
15/01/2019,80892,109433,168620,168831
16/01/2019,80892,109451,168620,169329
17/01/2019,80892,109451,168620,169329
18/01/2019,80905,109316,168620,169011
21/01/2019,80905,109316,168620,169011
22/01/2019,80608,109370,168620,169011
23/01/2019,80710,110163,168646,168996
24/01/2019,80765,110153,168558,168821
25/01/2019,80765,109934,168683,168620
28/01/2019,80765,110477,168640,168590
29/01/2019,80765,110462,168640,168590
30/01/2019,80976,110462,169117,168494
31/01/2019,80846,110462,169117,168253
01/02/2019,80822,111605,169293,168669
04/02/2019,80869,111605,169504,168760
05/02/2019,80903,111605,169504,169320
06/02/2019,80905,111546,169632,169320
07/02/2019,81355,111441,169394,169320
08/02/2019,81306,111479,170251,169146
11/02/2019,81432,111942,170409,170162
12/02/2019,81432,112300,170308,170002
13/02/2019,81432,112311,170308,170002
14/02/2019,81452,112273,170308,169961
15/02/2019,81440,112232,170308,169859
18/02/2019,81440,112232,170308,169859
19/02/2019,81440,112390,170267,169859
20/02/2019,81413,112629,170278,169719
21/02/2019,81404,112875,169878,169735
22/02/2019,81402,112875,170010,169302
25/02/2019,81402,113570,170049,169788
26/02/2019,81562,113472,170409,170118
27/02/2019,81486,113365,170774,170329
28/02/2019,81460,113813,170394,170584
01/03/2019,81517,115455,170273,170665
04/03/2019,82045,115515,170047,171701
05/03/2019,82236,115632,168952,171701
06/03/2019,82063,115830,168165,171672
07/03/2019,82322,115830,168297,171672
08/03/2019,82631,117816,168581,171672
11/03/2019,83423,117816,168953,171544
12/03/2019,83209,117801,168905,172238
13/03/2019,83248,117801,168876,172234
14/03/2019,83255,117788,169575,172234
15/03/2019,83255,117705,169557,172234
18/03/2019,83237,118453,169906,172107
19/03/2019,83425,118974,169897,171763
20/03/2019,83462,119064,169859,172475
21/03/2019,83135,118737,169877,172475
22/03/2019,83112,119194,169311,172570
25/03/2019,83110,119157,169335,172536
26/03/2019,82897,119157,169268,172708
27/03/2019,83159,119242,169562,172708
28/03/2019,83292,119349,169562,173077
29/03/2019,83337,119474,169562,173368
01/04/2019,83290,119474,169562,173490
02/04/2019,83255,119474,169562,173490
03/04/2019,83255,120004,169562,173576
04/04/2019,83255,120210,169773,173576
05/04/2019,83255,120596,169773,173011
08/04/2019,83255,121196,169773,173108
09/04/2019,82881,120979,169773,173108
10/04/2019,82933,120979,169809,173108
11/04/2019,82933,120667,169809,172493
12/04/2019,82891,120769,169474,172487
15/04/2019,82820,121456,169756,172573
16/04/2019,82903,121187,169722,172573
17/04/2019,82776,121604,168604,172543
18/04/2019,82907,121714,169730,172543
22/04/2019,82905,121482,169694,172543
23/04/2019,82903,121475,169694,172141
24/04/2019,82880,121271,169694,172241
25/04/2019,82897,121305,169513,172341
26/04/2019,83053,121238,170419,172341
29/04/2019,83096,121199,170419,172484
30/04/2019,83150,122046,169881,172524
01/05/2019,84298,122046,169404,173254
02/05/2019,84279,122113,169786,171424
03/05/2019,84044,121494,169481,171064
06/05/2019,84001,121532,170085,171016
07/05/2019,84181,121238,170012,172046
08/05/2019,84078,121112,170012,172046
09/05/2019,84342,122862,170450,171982
10/05/2019,84614,122862,170625,171669
13/05/2019,84338,123687,170304,171669
14/05/2019,84481,123647,170304,171697
15/05/2019,84442,123518,170736,171420
16/05/2019,84187,123717,170736,171665
17/05/2019,84242,123364,170067,171665
20/05/2019,83969,123409,170600,171683
21/05/2019,84065,124192,170978,171547
22/05/2019,84099,124322,170675,171547
23/05/2019,84065,123679,169488,171761
24/05/2019,84027,123679,169846,171761
28/05/2019,84027,123526,169848,171835
29/05/2019,84026,123360,169772,171835
30/05/2019,83965,123360,169330,171912
31/05/2019,83965,123513,169273,171359
03/06/2019,83782,123610,169273,171359
04/06/2019,84001,123610,169273,171234
05/06/2019,84049,123770,169273,171141
06/06/2019,84101,122948,169273,171487
07/06/2019,84351,122962,169273,171664
10/06/2019,84351,122741,169289,172137
11/06/2019,84415,122989,169381,172137
12/06/2019,84557,123090,169513,172137
13/06/2019,84557,123090,169532,172250
14/06/2019,84557,123090,169522,172753
17/06/2019,84557,123090,169522,172660
18/06/2019,84812,123090,169522,172804
19/06/2019,84996,123014,169522,172804
20/06/2019,85009,122549,169522,171868
21/06/2019,85057,122465,169101,172621
24/06/2019,85197,122373,169644,172621
25/06/2019,84936,122020,169311,172621
26/06/2019,84711,122196,169300,172621
27/06/2019,84925,122092,169300,172622
28/06/2019,84925,122092,169300,171999
01/07/2019,84884,122104,169300,171648
02/07/2019,84981,122614,169032,171698
03/07/2019,84934,123314,169113,171698
05/07/2019,84991,124066,169113,171698
08/07/2019,84779,123971,169113,171500
09/07/2019,84890,123931,169113,171411
10/07/2019,84916,123845,168885,170491
11/07/2019,84626,124192,168940,170059
12/07/2019,84626,124192,168913,170059
15/07/2019,84652,124505,168986,170059
16/07/2019,84748,124505,169014,170059
17/07/2019,84615,124333,168767,170119
18/07/2019,84527,124254,168686,170119
19/07/2019,84600,124254,168652,171025
22/07/2019,84600,124300,168729,171578
23/07/2019,84600,124354,168785,171828
24/07/2019,84815,123995,168785,171806
25/07/2019,84590,124207,168991,171266
26/07/2019,84507,124207,168991,171381
29/07/2019,84481,124364,169129,171113
30/07/2019,84340,125305,169654,170928
31/07/2019,84258,125305,169678,171775
01/08/2019,85227,123566,169672,171762
02/08/2019,84993,123916,169645,171842
05/08/2019,84189,123832,169586,171842
06/08/2019,84671,123404,169728,171842
07/08/2019,84671,123925,170019,171798
08/08/2019,84671,123925,170432,171244
09/08/2019,84720,123925,170715,171607
12/08/2019,84758,123925,170571,171695
13/08/2019,84850,123925,171327,171695
14/08/2019,84801,123963,171262,172370
15/08/2019,84792,123884,171289,172370
16/08/2019,85044,123884,171289,172747
19/08/2019,85044,123884,171256,173149
20/08/2019,85044,123993,171112,173149
21/08/2019,85044,123993,171170,173538
22/08/2019,85102,124086,171148,173619
23/08/2019,85003,124452,170868,173877
26/08/2019,85054,124369,171255,173877
27/08/2019,85054,124190,170752,173877
28/08/2019,85054,124086,170752,173995
29/08/2019,85054,124086,170752,173937
30/08/2019,85054,124086,170752,173748
03/09/2019,85054,124029,170706,173748
04/09/2019,85120,124399,171238,173795
05/09/2019,84959,124857,170975,173795
06/09/2019,84804,124857,170960,174140
09/09/2019,84691,124857,169266,174140
10/09/2019,84592,125205,170460,173421
11/09/2019,84819,125205,170863,172601
12/09/2019,85179,125103,170822,172443
13/09/2019,84732,125083,171163,173504
16/09/2019,84424,124850,171163,173504
17/09/2019,84206,125253,171163,173501
18/09/2019,84126,126513,171163,173501
19/09/2019,83830,126231,171163,173501
20/09/2019,83919,127030,171141,173501
23/09/2019,83886,127030,171283,174296
24/09/2019,83765,126993,171780,174296
25/09/2019,83690,126993,172288,174294
26/09/2019,83505,127327,171345,174275
27/09/2019,83607,127540,171393,174275
30/09/2019,83813,127482,171542,174501
01/10/2019,83750,127265,169701,175147
02/10/2019,83781,127537,170502,175147
03/10/2019,83809,127537,170722,175147
04/10/2019,83809,127683,171111,173997
07/10/2019,83809,128115,171111,173854
08/10/2019,83809,128115,170898,173854
09/10/2019,83809,128115,171293,173854
10/10/2019,83809,128115,171343,173854
11/10/2019,83809,128115,171343,173971
14/10/2019,83809,128956,171249,174103
15/10/2019,83809,129307,171269,174103
16/10/2019,83809,129307,171269,174103
17/10/2019,83805,129330,171022,174103
18/10/2019,83975,129330,170930,174103
21/10/2019,83827,129330,170930,174103
22/10/2019,83824,129284,170604,174093
23/10/2019,83888,129129,170728,174093
24/10/2019,83888,129115,170728,174327
25/10/2019,83824,129078,171319,174229
28/10/2019,83796,129078,171319,174885
29/10/2019,83777,128794,171382,174885
30/10/2019,83764,129051,171497,174781
31/10/2019,83631,129195,171324,174781
01/11/2019,84228,129195,171324,174503
04/11/2019,84244,129195,171472,173911
05/11/2019,84167,129195,171951,174799
06/11/2019,84214,129043,172612,174892
07/11/2019,84114,129126,172609,175143
08/11/2019,84097,128950,172826,174236
11/11/2019,84169,128950,173219,174239
12/11/2019,84151,129169,172987,174270
13/11/2019,84139,129205,171205,174226
14/11/2019,84200,129205,170854,174285
15/11/2019,84200,129037,170833,174016
18/11/2019,84276,129037,170637,173940
19/11/2019,84649,128484,170677,173748
20/11/2019,84655,128484,170292,174082
21/11/2019,84584,128799,170536,174562
22/11/2019,84817,128852,170896,174562
25/11/2019,84835,128893,170896,174374
26/11/2019,84909,129324,170896,174526
27/11/2019,84931,129425,170896,174526
29/11/2019,84900,129425,170855,174424
02/12/2019,85035,129628,170960,174424
03/12/2019,85116,129475,171672,174402
04/12/2019,85235,129589,171672,174469
05/12/2019,85305,129918,171434,174535
06/12/2019,85534,129918,171434,174600
09/12/2019,85712,129918,171434,174745
10/12/2019,85674,130216,171434,174745
11/12/2019,85961,130048,171434,174815
12/12/2019,85292,130005,171564,175044
13/12/2019,85320,130605,171686,174997
16/12/2019,85616,130487,172364,174927
17/12/2019,85777,130350,172359,174927
18/12/2019,85537,130656,172330,174927
19/12/2019,85557,130656,172284,174927
20/12/2019,85485,130878,172284,175009
23/12/2019,85464,131340,172284,175009
24/12/2019,85563,131384,172284,175121
26/12/2019,85852,131827,172284,175121
27/12/2019,86002,132597,172284,175121
30/12/2019,85882,131675,171992,175121
31/12/2019,86294,131806,172083,175121
02/01/2020,86339,131837,171903,174985
03/01/2020,86318,132424,172030,174985
06/01/2020,86508,132424,172946,174985
07/01/2020,86867,132424,174145,174819
08/01/2020,88160,132590,174068,174334
09/01/2020,87857,132591,174280,174334
10/01/2020,87854,132591,174202,174426
13/01/2020,87853,132650,173889,174303
14/01/2020,87864,133136,174240,175285
15/01/2020,87811,133212,174925,176023
16/01/2020,88020,133212,175122,175681
17/01/2020,87702,133331,175661,175681
21/01/2020,87523,133331,175590,175801
22/01/2020,87216,133384,175518,175535
23/01/2020,87168,134854,176288,175640
24/01/2020,86908,134896,175977,175640
27/01/2020,87521,135009,177070,175640
28/01/2020,87778,133321,177390,175094
29/01/2020,87690,133271,176605,175309
30/01/2020,87648,133202,176687,175393
31/01/2020,86965,132915,176452,175393
03/02/2020,87156,132915,176108,175393
04/02/2020,87070,132840,176097,175885
05/02/2020,87074,133350,176268,176504
06/02/2020,87103,133760,176323,177272
07/02/2020,86954,133760,176067,177272
10/02/2020,86876,134373,176045,177072
11/02/2020,86909,135848,176045,177115
12/02/2020,86841,136189,175615,177039
13/02/2020,86788,136296,175615,177042
14/02/2020,86825,136679,174944,176806
18/02/2020,86830,136868,174742,176677
19/02/2020,86955,137715,174742,175702
20/02/2020,86886,138264,174742,176033
21/02/2020,86743,138641,174754,175618
24/02/2020,87096,138460,176463,175618
25/02/2020,86855,139265,176143,175674
26/02/2020,86800,138978,175341,175674
27/02/2020,86687,138742,175119,175674
28/02/2020,86902,139404,175946,176113
02/03/2020,88527,139928,176374,175847
03/03/2020,89110,139928,176566,177067
04/03/2020,89110,139928,176566,176181
05/03/2020,89110,139733,176136,176304
06/03/2020,89080,139712,178916,176580
09/03/2020,87643,139707,177882,176580
10/03/2020,88244,138313,181514,176394
11/03/2020,87931,138313,181680,176394
12/03/2020,87908,138313,180335,176394
13/03/2020,87877,138313,180335,176083
16/03/2020,87801,138072,180174,177349
17/03/2020,87801,138072,180950,176219
18/03/2020,87900,138478,179101,176525
19/03/2020,87600,138336,179101,180541
20/03/2020,87823,136771,179020,181149
23/03/2020,88425,136771,179385,181852
24/03/2020,88425,136979,179385,181617
25/03/2020,88425,137060,179385,183996
26/03/2020,88425,137060,179385,183996
27/03/2020,88425,137535,179385,183731
30/03/2020,88425,137535,179385,184421
31/03/2020,88425,138134,179385,184785
01/04/2020,88425,137175,179385,185108
02/04/2020,88425,137342,179449,185111
03/04/2020,88460,137457,179667,185037
06/04/2020,88470,137457,179667,185051
07/04/2020,88470,137497,179667,187937
08/04/2020,88470,137497,179667,187821
09/04/2020,88470,137543,179667,188651
13/04/2020,88470,137814,179667,189536
14/04/2020,88470,137892,179667,188870
15/04/2020,88470,139380,179667,188870
16/04/2020,88470,139380,179667,188561
17/04/2020,88887,139430,179667,189178
20/04/2020,89059,139541,179667,189139
21/04/2020,89264,140150,179667,190863
22/04/2020,89272,139999,179667,190907
23/04/2020,89272,139529,179667,191423
24/04/2020,89272,139529,179667,191527
27/04/2020,89272,140594,179667,191234
28/04/2020,89323,140941,179667,191575
29/04/2020,89551,140526,179667,191281
30/04/2020,91035,140401,179393,192187
01/05/2020,91012,140464,179302,192186
04/05/2020,91882,141073,180010,192432
05/05/2020,92271,141073,180010,192815
06/05/2020,92127,141073,179317,191737
07/05/2020,92936,141073,179317,191847
08/05/2020,93106,140917,179317,191467
11/05/2020,93383,141387,179314,191324
12/05/2020,93563,140767,179314,192926
13/05/2020,93783,143433,179172,193558
14/05/2020,94152,143763,182789,193558
15/05/2020,93998,143950,182789,193218
18/05/2020,93928,144181,182789,193102
19/05/2020,93751,144181,182789,193826
20/05/2020,93783,144231,183353,193764
21/05/2020,93783,144238,183386,193059
22/05/2020,93763,144322,183386,193247
26/05/2020,93902,144622,183386,194686
27/05/2020,94209,145930,184387,194442
28/05/2020,94164,146194,184387,195892
29/05/2020,94652,148013,184387,195137
01/06/2020,94863,148013,184387,194200
02/06/2020,94951,147867,184387,196017
03/06/2020,94139,147933,184387,195578
04/06/2020,93894,148489,184174,194903
05/06/2020,94235,148601,185193,195942
08/06/2020,94665,148601,185193,195629
09/06/2020,94766,148262,185650,196337
10/06/2020,94635,150020,185976,196181
11/06/2020,93558,148901,185250,196368
12/06/2020,94264,148901,185250,196941
15/06/2020,94264,148901,185838,195624
16/06/2020,94264,148677,185838,197811
17/06/2020,94264,148677,185838,198144
18/06/2020,94264,149603,185838,197702
19/06/2020,94013,149835,185838,198958
22/06/2020,94170,151031,185838,198123
23/06/2020,93972,151067,185838,199532
24/06/2020,94206,151000,185838,199532
25/06/2020,94235,151164,186707,199532
26/06/2020,93761,151165,186707,199710
29/06/2020,94225,150657,186707,199882
30/06/2020,94341,150749,186707,200448
01/07/2020,93986,152421,186707,201242
02/07/2020,94186,152442,186707,200320
06/07/2020,94186,153654,186707,200367
07/07/2020,94546,154117,186985,200579
08/07/2020,94576,153928,187067,200083
09/07/2020,94576,154022,186801,200110
10/07/2020,94576,154097,187333,201023
13/07/2020,93986,152982,186988,201677
14/07/2020,94500,154212,188610,201677
15/07/2020,94655,154999,188610,201066
16/07/2020,94643,155986,188610,201076
17/07/2020,94573,156228,188610,200785
20/07/2020,95128,156398,188610,201232
21/07/2020,95145,156427,188610,201045
22/07/2020,95555,157064,188137,200495
23/07/2020,94925,157345,188137,201300
24/07/2020,94930,157104,188077,201300
27/07/2020,94993,156993,187585,201297
28/07/2020,95079,156993,187585,201742
29/07/2020,95231,156966,187403,201742
30/07/2020,95083,156853,187527,201966
31/07/2020,95235,157351,187205,201950
03/08/2020,95295,157474,188042,200839
04/08/2020,95695,157501,187981,200289
05/08/2020,95748,157501,188970,200930
06/08/2020,95911,157501,189129,198430
07/08/2020,95979,157501,189210,197665
10/08/2020,95682,157463,188991,197499
11/08/2020,95889,157139,189718,198332
12/08/2020,95526,157785,189718,198404
13/08/2020,95791,157836,189718,198218
14/08/2020,96002,158311,189718,198279
17/08/2020,96069,158444,189718,198586
18/08/2020,96054,159185,189718,198303
19/08/2020,96098,159185,189654,198443
20/08/2020,96586,159225,189782,198058
21/08/2020,96662,159550,189784,198574
24/08/2020,96260,159038,189744,198125
25/08/2020,96546,158889,190105,199004
26/08/2020,96337,158474,190124,199312
27/08/2020,95693,157449,190709,199511
28/08/2020,95721,157600,190696,199030
31/08/2020,96092,157467,190851,198789
01/09/2020,96434,157555,191665,196568
02/09/2020,96386,158553,192190,196932
03/09/2020,95121,158602,192190,197680
04/09/2020,94611,159742,192977,197430
08/09/2020,94544,159981,192921,197481
09/09/2020,94695,159981,192913,196850
10/09/2020,94363,160274,192598,196752
11/09/2020,94229,159569,192774,196752
14/09/2020,94398,159645,192152,196467
15/09/2020,94580,159606,191898,196257
16/09/2020,94660,159529,191731,196049
17/09/2020,94414,160033,192029,195971
18/09/2020,94396,160033,192396,195748
21/09/2020,94061,158225,192050,194621
22/09/2020,93892,158225,192167,193722
23/09/2020,93041,156713,191875,194175
24/09/2020,92126,156556,192346,194175
25/09/2020,92292,156556,192367,193977
28/09/2020,92292,156513,192519,193829
29/09/2020,92228,156513,192627,193783
30/09/2020,92678,156419,192627,193217
01/10/2020,92499,156810,192627,193599
02/10/2020,92571,158443,192821,193508
05/10/2020,92710,158443,193008,193300
06/10/2020,92675,158438,193008,194349
07/10/2020,92638,158653,193008,194377
08/10/2020,92547,158653,193008,194270
09/10/2020,92622,158653,193071,193895
12/10/2020,92330,158732,192675,194535
13/10/2020,92655,158958,192700,194452
14/10/2020,92655,159123,192930,195682
15/10/2020,92628,159148,192986,195601
16/10/2020,92376,158858,192986,196508
19/10/2020,92042,158279,192874,196949
20/10/2020,93526,158220,192874,196801
21/10/2020,93218,158248,192866,196700
22/10/2020,93289,158248,193010,196679
23/10/2020,93261,158248,193171,196466
26/10/2020,93329,157275,193354,196466
27/10/2020,93212,157251,193410,196637
28/10/2020,92464,157698,192993,196637
29/10/2020,92953,157698,193591,196536
30/10/2020,93101,158197,194001,196447
02/11/2020,93172,157693,194056,196323
03/11/2020,93401,157693,194056,196212
04/11/2020,93593,158078,194000,196322
05/11/2020,93714,158102,194000,195492
06/11/2020,93670,157339,194000,194572
09/11/2020,93316,156886,193964,196472
10/11/2020,93084,156748,194802,196359
11/11/2020,93739,156560,195306,196299
12/11/2020,93770,156527,194939,196748
13/11/2020,94115,156678,194543,197273
16/11/2020,94247,156678,194679,198348
17/11/2020,94780,157274,194679,198410
18/11/2020,94351,157111,194679,199236
19/11/2020,94774,157130,194822,199434
20/11/2020,94821,157130,194822,197516
23/11/2020,94908,157298,194822,196061
24/11/2020,94924,157998,194760,195881
25/11/2020,94931,157829,194683,195664
27/11/2020,95023,157829,194683,195364
30/11/2020,94703,157727,194683,194644
01/12/2020,93333,157551,194683,194880
02/12/2020,94835,157720,194683,195343
03/12/2020,95657,157720,195099,195042
04/12/2020,95779,157829,195099,194185
07/12/2020,95765,157539,195067,195330
08/12/2020,95765,156464,195067,194535
09/12/2020,95827,156832,194835,196332
10/12/2020,96462,158042,195118,196280
11/12/2020,96304,157847,195176,197135
14/12/2020,95945,157798,195143,197560
15/12/2020,95804,157780,195718,197705
16/12/2020,96170,158891,195718,197338
17/12/2020,96101,159782,195718,196467
18/12/2020,95727,159847,195718,196513
21/12/2020,95700,161372,196170,195899
22/12/2020,95864,161563,196170,195899
23/12/2020,96540,161563,196170,196184
24/12/2020,96459,161563,196221,196455
28/12/2020,96418,161849,196608,198204
29/12/2020,96467,161777,196743,198204
30/12/2020,96540,161686,196721,198177
31/12/2020,96888,162452,196809,198266
04/01/2021,97107,162905,196763,198738
05/01/2021,97367,162927,196763,198492
06/01/2021,97492,163614,197897,198071
07/01/2021,97590,164116,198590,197852
08/01/2021,97417,163864,198590,196476
11/01/2021,97735,164371,198590,196049
12/01/2021,98912,164371,198682,196068
13/01/2021,99064,164332,198682,195188
14/01/2021,99079,164430,198628,195709
15/01/2021,98705,165011,198655,195657
19/01/2021,99864,165011,198631,195508
20/01/2021,99739,165304,198631,196637
21/01/2021,99762,165698,198631,196813
22/01/2021,100012,165932,198702,196087
25/01/2021,100307,166403,198914,198532
26/01/2021,100447,166403,198818,197547
27/01/2021,100817,166578,198370,197859
28/01/2021,100558,165577,198269,197859
29/01/2021,100530,165577,198210,197838
01/02/2021,100375,165623,198210,197704
02/02/2021,100390,165364,198210,197292
03/02/2021,100561,164972,198226,197773
04/02/2021,100567,164413,198226,198726
05/02/2021,100413,164733,198226,200233
08/02/2021,100678,164733,198243,200603
09/02/2021,100969,164940,198243,201647
10/02/2021,101143,164351,198243,203664
11/02/2021,102069,164307,198152,204180
12/02/2021,101672,165530,197682,204542
16/02/2021,102112,166022,197671,205820
17/02/2021,102040,165884,198245,205981
18/02/2021,102095,166049,198857,205620
19/02/2021,101891,166049,198833,205755
22/02/2021,101707,166049,198070,206001
23/02/2021,99800,166461,199919,206315
24/02/2021,100584,166762,199919,207908
25/02/2021,100524,166679,199551,207908
26/02/2021,100531,167383,199837,207778
01/03/2021,100475,167383,199837,206249
02/03/2021,100636,167383,199837,207661
03/03/2021,100870,166921,199117,207245
04/03/2021,99952,166850,197539,207345
05/03/2021,100633,166867,199809,206408
08/03/2021,100950,167012,199655,206368
09/03/2021,101491,166726,199655,207171
10/03/2021,101836,168515,199655,208955
11/03/2021,101841,168280,199655,208728
12/03/2021,101902,169030,199655,208463
15/03/2021,102217,169030,199655,208458
16/03/2021,102261,169249,199655,208696
17/03/2021,102306,169613,199655,208616
18/03/2021,101885,169523,199189,208616
19/03/2021,103115,169810,199043,208452
22/03/2021,103107,169810,199139,208924
23/03/2021,102677,169106,197862,209851
24/03/2021,101103,168931,197554,209934
25/03/2021,101567,168681,199741,209934
26/03/2021,101384,168681,196737,211395
29/03/2021,100980,168665,196737,213133
30/03/2021,100808,167922,197195,213440
31/03/2021,100774,167922,197195,213522
01/04/2021,100789,167676,197872,214366
05/04/2021,100863,167676,197872,214778
06/04/2021,100861,167764,197872,215548
07/04/2021,100848,167387,197872,215548
08/04/2021,100988,167387,197889,215488
09/04/2021,101093,167903,197889,214938
12/04/2021,101402,167903,197314,215107
13/04/2021,100889,168330,197282,215885
14/04/2021,100842,168205,197282,217089
15/04/2021,101021,168205,197282,217225
16/04/2021,101002,168700,197629,217225
19/04/2021,101046,168621,197925,217305
20/04/2021,100967,168491,197578,217305
21/04/2021,101269,168491,197578,217305
22/04/2021,101313,168444,197578,217593
23/04/2021,101487,168444,197578,217327
26/04/2021,101524,168473,197578,216511
27/04/2021,101524,168473,197578,217027
28/04/2021,101524,168652,196251,216487
29/04/2021,102017,169120,196251,215884
30/04/2021,101530,168238,196350,215644
03/05/2021,101548,167650,196525,216047
04/05/2021,101574,167517,196483,215672
05/05/2021,101654,167517,197367,214949
06/05/2021,101691,168360,198808,215685
07/05/2021,101723,168360,198208,214780
10/05/2021,101723,168360,198740,216039
11/05/2021,102475,171359,202965,216039
12/05/2021,100640,171188,202491,218857
13/05/2021,101494,171719,202579,218857
14/05/2021,101494,171719,202579,218792
17/05/2021,101494,171883,202579,217193
18/05/2021,101466,172055,202579,217717
19/05/2021,101725,172572,202975,217704
20/05/2021,101728,172420,203504,217514
21/05/2021,101766,172754,203504,217551
24/05/2021,101794,172754,203504,216324
25/05/2021,101743,172925,203504,215589
26/05/2021,101700,172612,203422,215126
27/05/2021,101702,172612,203422,214639
28/05/2021,101722,172523,203387,215536
01/06/2021,101745,172744,203387,215820
02/06/2021,101809,172744,202903,214600
03/06/2021,102207,172915,202894,215579
04/06/2021,102159,173299,203206,216828
07/06/2021,102159,173049,202733,216637
08/06/2021,102114,172724,202899,216403
09/06/2021,101852,172724,202899,215723
10/06/2021,101901,171772,202037,216293
11/06/2021,102275,171622,202037,216236
14/06/2021,102359,171274,201888,217109
15/06/2021,102529,170912,202044,217066
16/06/2021,102666,171124,202180,216468
17/06/2021,102371,170980,201758,216189
18/06/2021,101985,171145,201385,216198
21/06/2021,102228,171033,201385,215759
22/06/2021,102339,171226,201385,215686
23/06/2021,102651,171357,201605,215368
24/06/2021,102666,171365,201605,216257
25/06/2021,102575,171365,201605,216399
28/06/2021,102598,171357,201605,216399
29/06/2021,102768,171337,201569,216993
30/06/2021,102509,171074,201542,214990
01/07/2021,102170,171563,201542,214583
02/07/2021,102110,171935,201576,214148
06/07/2021,102011,172078,202219,214061
07/07/2021,101569,171491,202852,213653
08/07/2021,101997,172009,203280,213653
09/07/2021,102914,172009,203280,213635
12/07/2021,102914,172108,203578,213885
13/07/2021,102914,172158,203746,214023
14/07/2021,102958,171224,203417,214023
15/07/2021,102477,171224,203782,214023
16/07/2021,102493,171930,203429,214023
19/07/2021,102555,171656,204130,214023
20/07/2021,103189,171656,205580,213664
21/07/2021,103189,171710,206066,212367
22/07/2021,103189,171710,206066,212367
23/07/2021,103189,170956,206075,212367
26/07/2021,103067,170707,206075,213482
27/07/2021,103143,170510,206742,213482
28/07/2021,103480,170269,206742,213482
29/07/2021,103588,170269,206742,213718
